,key_original_file,size,isEmpty,has_zeros,cnt_zeros,cnt_positive_numbers,cnt_negative_numbers,get_minimum,get_maximum,get_sum,get_mean,get_median,get_range,has_duplicates,is_sorted,count_distinct_values,contains_even_numbers,contains_odd_numbers,contains_integers,pp_numbers,pn_numbers,more_positive_or_negative,weigth_of_list,vs,vs_str
618,618,11,False,False,0,8,3,-17,32,102,9.272727272727273,15.0,49,False,False,11,True,True,True,12.636363636363637,-3.3636363636363638,p,wp,0,No-violate
619,619,8,False,False,0,3,5,-24,26,-21,-2.625,-6.5,50,False,False,8,True,True,True,7.125,-9.75,n,wn,1,Violate
620,620,13,False,False,0,6,7,-17,15,4,0.3076923076923077,-1.0,32,True,False,11,True,True,True,4.3076923076923075,-4.0,n,wp,0,No-violate
621,621,9,False,False,0,6,3,-16,20,35,3.888888888888889,3.0,36,False,False,9,True,True,True,7.111111111111111,-3.2222222222222223,p,wp,0,No-violate
622,622,7,False,False,0,5,2,-20,20,28,4.0,8.0,40,False,False,7,True,True,True,8.714285714285714,-4.714285714285714,p,wp,0,No-violate
623,623,10,False,True,1,2,7,-29,12,-101,-10.1,-12.0,41,False,False,10,True,True,True,1.7,-11.8,n,wn,1,Violate
624,624,13,False,True,1,7,5,-33,13,7,0.5384615384615384,4.0,46,True,False,11,True,True,True,5.0,-4.461538461538462,p,wp,0,No-violate
625,625,6,False,False,0,2,4,-19,16,-19,-3.1666666666666665,-4.5,35,False,False,6,True,True,True,4.0,-7.166666666666667,n,wn,1,Violate
626,626,6,False,False,0,3,3,-11,16,12,2.0,1.5,27,False,False,6,True,True,True,6.333333333333333,-4.333333333333333,e,wp,0,No-violate
627,627,2,False,False,0,1,1,-4,26,22,11.0,11.0,30,False,True,2,True,False,True,13.0,-2.0,e,wp,0,No-violate
628,628,13,False,False,0,7,6,-15,21,38,2.923076923076923,7.0,36,True,False,12,True,True,True,6.846153846153846,-3.923076923076923,p,wp,0,No-violate
629,629,6,False,True,1,3,2,-13,30,36,6.0,2.5,43,False,False,6,True,True,True,9.333333333333334,-3.3333333333333335,p,wp,0,No-violate
630,630,2,False,False,0,0,2,-21,-12,-33,-16.5,-16.5,9,False,False,2,True,True,True,0.0,-16.5,n,wn,1,Violate
631,631,7,False,False,0,3,4,-12,11,-15,-2.142857142857143,-3.0,23,True,False,6,True,True,True,2.857142857142857,-5.0,n,wn,1,Violate
632,632,14,False,True,1,6,7,-26,29,-2,-0.14285714285714285,-1.0,55,False,False,14,True,True,True,6.928571428571429,-7.071428571428571,n,wn,1,Violate
633,633,13,False,False,0,5,8,-32,25,-118,-9.076923076923077,-12.0,57,True,False,12,True,True,True,4.230769230769231,-13.307692307692308,n,wn,1,Violate
634,634,1,False,False,0,0,1,-6,-6,-6,-6.0,-6.0,0,False,True,1,True,False,True,0.0,-6.0,n,wn,1,Violate
635,635,7,False,False,0,4,3,-11,20,25,3.5714285714285716,4.0,31,False,False,7,True,True,True,7.285714285714286,-3.7142857142857144,p,wp,0,No-violate
636,636,10,False,False,0,5,5,-18,10,-42,-4.2,-5.0,28,True,False,9,True,True,True,2.7,-6.9,e,wn,1,Violate
637,637,14,False,False,0,6,8,-28,24,-51,-3.642857142857143,-5.5,52,True,False,12,True,True,True,6.428571428571429,-10.071428571428571,n,wn,1,Violate
638,638,14,False,False,0,10,4,-18,12,21,1.5,6.5,30,True,False,12,True,True,True,5.785714285714286,-4.285714285714286,p,wp,0,No-violate
639,639,9,False,False,0,1,8,-25,5,-114,-12.666666666666666,-18.0,30,True,False,8,True,True,True,0.5555555555555556,-13.222222222222221,n,wn,1,Violate
640,640,12,False,False,0,7,5,-20,17,29,2.4166666666666665,5.5,37,True,False,10,True,True,True,6.333333333333333,-3.9166666666666665,p,wp,0,No-violate
641,641,1,False,False,0,1,0,2,2,2,2.0,2.0,0,False,True,1,True,False,True,2.0,0.0,p,wp,0,No-violate
642,642,10,False,False,0,5,5,-11,24,37,3.7,2.5,35,False,False,10,True,True,True,8.2,-4.5,e,wp,0,No-violate
643,643,6,False,False,0,0,6,-17,-1,-52,-8.666666666666666,-8.5,16,False,False,6,True,True,True,0.0,-8.666666666666666,n,wn,1,Violate
644,644,9,False,False,0,4,5,-27,14,-66,-7.333333333333333,-14.0,41,True,False,8,True,True,True,4.444444444444445,-11.777777777777779,n,wn,1,Violate
645,645,6,False,False,0,3,3,-25,14,-10,-1.6666666666666667,-1.0,39,False,False,6,True,True,True,4.666666666666667,-6.333333333333333,e,wn,1,Violate
646,646,10,False,False,0,6,4,-26,16,-2,-0.2,5.0,42,True,False,8,True,True,True,6.1,-6.3,p,wn,1,Violate
647,647,14,False,True,1,9,4,-10,28,104,7.428571428571429,6.5,38,True,False,13,True,True,True,8.642857142857142,-1.2142857142857142,p,wp,0,No-violate
648,648,7,False,False,0,2,5,-26,7,-86,-12.285714285714286,-13.0,33,True,False,6,True,True,True,1.4285714285714286,-13.714285714285714,n,wn,1,Violate
649,649,7,False,False,0,3,4,-12,20,7,1.0,-5.0,32,True,False,6,True,True,True,5.142857142857143,-4.142857142857143,n,wp,0,No-violate
650,650,12,False,False,0,5,7,-26,20,-24,-2.0,-1.0,46,True,False,10,True,True,True,5.25,-7.25,n,wn,1,Violate
651,651,1,False,False,0,0,1,-5,-5,-5,-5.0,-5.0,0,False,True,1,False,True,True,0.0,-5.0,n,wn,1,Violate
652,652,9,False,False,0,3,6,-24,13,-61,-6.777777777777778,-8.0,37,False,False,9,True,True,True,3.0,-9.777777777777779,n,wn,1,Violate
653,653,3,False,False,0,0,3,-11,-2,-18,-6.0,-5.0,9,False,False,3,True,True,True,0.0,-6.0,n,wn,1,Violate
654,654,1,False,False,0,0,1,-1,-1,-1,-1.0,-1.0,0,False,True,1,False,True,True,0.0,-1.0,n,wn,1,Violate
655,655,10,False,False,0,3,7,-24,13,-85,-8.5,-11.0,37,False,False,10,True,True,True,2.6,-11.1,n,wn,1,Violate
656,656,2,False,False,0,0,2,-32,-32,-64,-32.0,-32.0,0,True,True,1,True,False,True,0.0,-32.0,n,wn,1,Violate
657,657,6,False,False,0,3,3,-18,27,19,3.1666666666666665,-0.5,45,False,False,6,True,True,True,9.666666666666666,-6.5,e,wp,0,No-violate
658,658,13,False,False,0,8,5,-20,28,28,2.1538461538461537,3.0,48,False,False,13,True,True,True,8.307692307692308,-6.153846153846154,p,wp,0,No-violate
659,659,4,False,False,0,1,3,-10,19,-3,-0.75,-6.0,29,False,False,4,True,True,True,4.75,-5.5,n,wn,1,Violate
660,660,8,False,False,0,4,4,-23,25,12,1.5,0.5,48,True,False,7,True,True,True,8.5,-7.0,e,wp,0,No-violate
661,661,3,False,False,0,2,1,-25,24,21,7.0,22.0,49,False,False,3,True,True,True,15.333333333333334,-8.333333333333334,p,wp,0,No-violate
662,662,6,False,True,1,2,3,-26,13,-34,-5.666666666666667,-4.5,39,True,False,5,True,True,True,4.333333333333333,-10.0,n,wn,1,Violate
663,663,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
664,664,11,False,False,0,7,4,-21,22,29,2.6363636363636362,1.0,43,True,False,10,True,True,True,6.818181818181818,-4.181818181818182,p,wp,0,No-violate
665,665,7,False,False,0,4,3,-29,30,2,0.2857142857142857,3.0,59,True,False,6,True,True,True,9.0,-8.714285714285714,p,wp,0,No-violate
666,666,2,False,False,0,1,1,-9,29,20,10.0,10.0,38,False,True,2,False,True,True,14.5,-4.5,e,wp,0,No-violate
667,667,14,False,False,0,6,8,-22,23,-28,-2.0,-4.0,45,True,False,10,True,True,True,6.357142857142857,-8.357142857142858,n,wn,1,Violate
668,668,13,False,False,0,10,3,-23,16,57,4.384615384615385,9.0,39,True,False,8,True,True,True,8.0,-3.6153846153846154,p,wp,0,No-violate
669,669,14,False,False,0,5,9,-24,18,-94,-6.714285714285714,-8.5,42,True,False,12,True,True,True,2.9285714285714284,-9.642857142857142,n,wn,1,Violate
670,670,3,False,False,0,3,0,9,14,36,12.0,13.0,5,False,True,3,True,True,True,12.0,0.0,p,wp,0,No-violate
671,671,14,False,False,0,5,9,-33,18,-105,-7.5,-13.0,51,True,False,11,True,True,True,4.571428571428571,-12.071428571428571,n,wn,1,Violate
672,672,6,False,False,0,3,3,-18,18,-7,-1.1666666666666667,0.0,36,False,False,6,True,True,True,4.833333333333333,-6.0,e,wn,1,Violate
673,673,10,False,True,1,6,3,-14,16,10,1.0,1.0,30,True,False,9,True,True,True,3.9,-2.9,p,wp,0,No-violate
674,674,6,False,False,0,4,2,-19,21,32,5.333333333333333,10.0,40,True,False,5,True,True,True,9.666666666666666,-4.333333333333333,p,wp,0,No-violate
675,675,9,False,False,0,4,5,-29,19,-19,-2.111111111111111,-9.0,48,True,False,8,True,True,True,5.888888888888889,-8.0,n,wn,1,Violate
676,676,3,False,False,0,2,1,-5,11,8,2.6666666666666665,2.0,16,False,True,3,True,True,True,4.333333333333333,-1.6666666666666667,p,wp,0,No-violate
677,677,6,False,False,0,4,2,-5,28,42,7.0,6.0,33,False,False,6,True,True,True,8.333333333333334,-1.3333333333333333,p,wp,0,No-violate
678,678,8,False,False,0,5,3,-13,32,82,10.25,12.0,45,False,False,8,True,True,True,13.125,-2.875,p,wp,0,No-violate
679,679,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
680,680,14,False,True,1,5,8,-32,16,-148,-10.571428571428571,-5.5,48,True,False,13,True,True,True,2.142857142857143,-12.714285714285714,n,wn,1,Violate
681,681,2,False,False,0,1,1,-18,14,-4,-2.0,-2.0,32,False,False,2,True,False,True,7.0,-9.0,e,wn,1,Violate
682,682,7,False,False,0,6,1,-10,21,64,9.142857142857142,11.0,31,False,False,7,True,True,True,10.571428571428571,-1.4285714285714286,p,wp,0,No-violate
683,683,8,False,True,1,7,0,0,33,143,17.875,17.0,33,True,False,7,True,True,True,17.875,0.0,p,wp,0,No-violate
684,684,3,False,False,0,3,0,3,7,14,4.666666666666667,4.0,4,False,False,3,True,True,True,4.666666666666667,0.0,p,wp,0,No-violate
685,685,9,False,False,0,2,7,-31,14,-83,-9.222222222222221,-9.0,45,False,False,9,True,True,True,2.3333333333333335,-11.555555555555555,n,wn,1,Violate
686,686,3,False,False,0,2,1,-2,11,16,5.333333333333333,7.0,13,False,False,3,True,True,True,6.0,-0.6666666666666666,p,wp,0,No-violate
687,687,14,False,False,0,8,6,-15,16,17,1.2142857142857142,1.0,31,True,False,10,True,True,True,4.785714285714286,-3.5714285714285716,p,wp,0,No-violate
688,688,1,False,False,0,0,1,-22,-22,-22,-22.0,-22.0,0,False,True,1,True,False,True,0.0,-22.0,n,wn,1,Violate
689,689,2,False,False,0,1,1,-7,10,3,1.5,1.5,17,False,False,2,True,True,True,5.0,-3.5,e,wp,0,No-violate
690,690,4,False,False,0,2,2,-13,8,-9,-2.25,-2.0,21,False,False,4,True,True,True,3.25,-5.5,e,wn,1,Violate
691,691,12,False,False,0,5,7,-25,22,-4,-0.3333333333333333,-3.5,47,True,False,10,True,True,True,7.416666666666667,-7.75,n,wn,1,Violate
692,692,6,False,False,0,2,4,-19,13,-13,-2.1666666666666665,-3.0,32,True,False,4,True,True,True,4.333333333333333,-6.5,n,wn,1,Violate
693,693,2,False,False,0,1,1,-9,16,7,3.5,3.5,25,False,False,2,True,True,True,8.0,-4.5,e,wp,0,No-violate
694,694,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
695,695,12,False,False,0,8,4,-14,18,21,1.75,3.5,32,True,False,9,True,True,True,5.75,-4.0,p,wp,0,No-violate
696,696,14,False,False,0,5,9,-16,14,-27,-1.9285714285714286,-5.0,30,True,False,8,True,True,True,3.7142857142857144,-5.642857142857143,n,wn,1,Violate
697,697,4,False,False,0,3,1,-7,29,66,16.5,22.0,36,False,False,4,False,True,True,18.25,-1.75,p,wp,0,No-violate
698,698,13,False,False,0,4,9,-29,15,-126,-9.692307692307692,-13.0,44,True,False,12,True,True,True,3.6923076923076925,-13.384615384615385,n,wn,1,Violate
699,699,7,False,False,0,4,3,-13,18,18,2.5714285714285716,5.0,31,False,False,7,True,True,True,6.142857142857143,-3.5714285714285716,p,wp,0,No-violate
700,700,1,False,False,0,1,0,15,15,15,15.0,15.0,0,False,True,1,False,True,True,15.0,0.0,p,wp,0,No-violate
701,701,11,False,True,1,2,8,-34,13,-123,-11.181818181818182,-9.0,47,False,False,11,True,True,True,1.7272727272727273,-12.909090909090908,n,wn,1,Violate
702,702,8,False,True,1,3,4,-29,14,-19,-2.375,-1.0,43,False,False,8,True,True,True,3.5,-5.875,n,wn,1,Violate
703,703,8,False,False,0,4,4,-17,18,10,1.25,1.0,35,True,False,6,True,True,True,4.125,-2.875,e,wp,0,No-violate
704,704,9,False,False,0,5,4,-29,22,12,1.3333333333333333,5.0,51,False,False,9,True,True,True,7.777777777777778,-6.444444444444445,p,wp,0,No-violate
705,705,1,False,False,0,0,1,-19,-19,-19,-19.0,-19.0,0,False,True,1,False,True,True,0.0,-19.0,n,wn,1,Violate
706,706,9,False,False,0,3,6,-28,19,-57,-6.333333333333333,-8.0,47,False,False,9,True,True,True,4.333333333333333,-10.666666666666666,n,wn,1,Violate
707,707,14,False,False,0,6,8,-18,24,22,1.5714285714285714,-6.0,42,True,False,11,True,True,True,7.357142857142857,-5.785714285714286,n,wp,0,No-violate
708,708,7,False,False,0,3,4,-29,29,-17,-2.4285714285714284,-16.0,58,False,False,7,True,True,True,9.571428571428571,-12.0,n,wn,1,Violate
709,709,5,False,True,2,1,2,-19,20,-10,-2.0,0.0,39,True,False,4,True,True,True,4.0,-6.0,n,wn,1,Violate
710,710,14,False,False,0,8,6,-16,22,76,5.428571428571429,8.0,38,True,False,13,True,True,True,8.928571428571429,-3.5,p,wp,0,No-violate
711,711,12,False,False,0,5,7,-26,19,-26,-2.1666666666666665,-2.5,45,True,False,11,True,True,True,4.25,-6.416666666666667,n,wn,1,Violate
712,712,5,False,True,1,2,2,-12,11,-2,-0.4,0.0,23,False,False,5,True,True,True,3.2,-3.6,e,wn,1,Violate
713,713,11,False,True,1,3,7,-19,12,-56,-5.090909090909091,-9.0,31,False,False,11,True,True,True,2.727272727272727,-7.818181818181818,n,wn,1,Violate
714,714,6,False,False,0,4,2,-27,28,35,5.833333333333333,7.5,55,False,False,6,True,True,True,11.666666666666666,-5.833333333333333,p,wp,0,No-violate
715,715,3,False,False,0,2,1,-1,13,23,7.666666666666667,11.0,14,False,False,3,False,True,True,8.0,-0.3333333333333333,p,wp,0,No-violate
716,716,9,False,False,0,5,4,-29,15,-58,-6.444444444444445,1.0,44,True,False,8,True,True,True,5.0,-11.444444444444445,p,wn,1,Violate
717,717,4,False,False,0,2,2,-14,14,-1,-0.25,-0.5,28,False,False,4,True,True,True,6.25,-6.5,e,wn,1,Violate
718,718,10,False,False,0,4,6,-29,26,-34,-3.4,-10.0,55,False,False,10,True,True,True,6.9,-10.3,n,wn,1,Violate
719,719,2,False,False,0,1,1,-14,9,-5,-2.5,-2.5,23,False,False,2,True,True,True,4.5,-7.0,e,wn,1,Violate
720,720,1,False,False,0,0,1,-15,-15,-15,-15.0,-15.0,0,False,True,1,False,True,True,0.0,-15.0,n,wn,1,Violate
721,721,9,False,False,0,3,6,-21,24,-12,-1.3333333333333333,-6.0,45,True,False,8,True,True,True,5.555555555555555,-6.888888888888889,n,wn,1,Violate
722,722,14,False,False,0,5,9,-20,22,-44,-3.142857142857143,-2.5,42,True,False,10,True,True,True,3.4285714285714284,-6.571428571428571,n,wn,1,Violate
723,723,7,False,False,0,3,4,-17,29,23,3.2857142857142856,-3.0,46,False,False,7,True,True,True,9.285714285714286,-6.0,n,wp,0,No-violate
724,724,5,False,False,0,2,3,-21,7,-34,-6.8,-2.0,28,False,False,5,True,True,True,1.6,-8.4,n,wn,1,Violate
725,725,3,False,False,0,1,2,-14,10,-8,-2.6666666666666665,-4.0,24,False,False,3,True,False,True,3.3333333333333335,-6.0,n,wn,1,Violate
726,726,7,False,False,0,1,6,-17,18,-51,-7.285714285714286,-12.0,35,True,False,6,True,True,True,2.5714285714285716,-9.857142857142858,n,wn,1,Violate
727,727,7,False,False,0,3,4,-25,26,-48,-6.857142857142857,-16.0,51,True,False,6,True,True,True,4.857142857142857,-11.714285714285714,n,wn,1,Violate
728,728,11,False,True,1,8,2,-20,24,88,8.0,16.0,44,True,False,9,True,True,True,11.545454545454545,-3.5454545454545454,p,wp,0,No-violate
729,729,2,False,False,0,1,1,-2,13,11,5.5,5.5,15,False,True,2,True,True,True,6.5,-1.0,e,wp,0,No-violate
730,730,12,False,False,0,8,4,-12,27,94,7.833333333333333,8.5,39,True,False,10,True,True,True,10.416666666666666,-2.5833333333333335,p,wp,0,No-violate
731,731,7,False,False,0,2,5,-33,14,-76,-10.857142857142858,-14.0,47,False,False,7,True,True,True,2.4285714285714284,-13.285714285714286,n,wn,1,Violate
732,732,12,False,False,0,5,7,-20,14,-37,-3.0833333333333335,-3.0,34,False,False,12,True,True,True,3.5,-6.583333333333333,n,wn,1,Violate
733,733,7,False,False,0,3,4,-28,19,-32,-4.571428571428571,-1.0,47,False,False,7,True,True,True,3.4285714285714284,-8.0,n,wn,1,Violate
734,734,5,False,False,0,3,2,-27,18,-12,-2.4,1.0,45,False,False,5,True,True,True,6.2,-8.6,p,wn,1,Violate
735,735,3,False,False,0,1,2,-28,8,-43,-14.333333333333334,-23.0,36,False,True,3,True,True,True,2.6666666666666665,-17.0,n,wn,1,Violate
736,736,8,False,False,0,3,5,-29,30,-27,-3.375,-12.5,59,False,False,8,True,True,True,8.5,-11.875,n,wn,1,Violate
737,737,14,False,False,0,7,7,-25,24,-19,-1.3571428571428572,-0.5,49,False,False,14,True,True,True,5.928571428571429,-7.285714285714286,e,wn,1,Violate
738,738,7,False,False,0,5,2,-16,16,17,2.4285714285714284,7.0,32,False,False,7,True,True,True,6.285714285714286,-3.857142857142857,p,wp,0,No-violate
739,739,6,False,False,0,1,5,-22,6,-48,-8.0,-8.5,28,False,False,6,True,True,True,1.0,-9.0,n,wn,1,Violate
740,740,6,False,False,0,4,2,-20,19,19,3.1666666666666665,6.5,39,False,False,6,True,True,True,7.5,-4.333333333333333,p,wp,0,No-violate
741,741,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
742,742,12,False,False,0,4,8,-29,18,-95,-7.916666666666667,-11.0,47,True,False,10,True,True,True,3.6666666666666665,-11.583333333333334,n,wn,1,Violate
743,743,4,False,False,0,3,1,-14,26,48,12.0,18.0,40,False,False,4,True,False,True,15.5,-3.5,p,wp,0,No-violate
744,744,11,False,False,0,6,5,-14,17,14,1.2727272727272727,1.0,31,False,False,11,True,True,True,5.7272727272727275,-4.454545454545454,p,wp,0,No-violate
745,745,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
746,746,8,False,False,0,5,3,-20,23,3,0.375,4.5,43,True,False,7,True,True,True,5.875,-5.5,p,wp,0,No-violate
747,747,3,False,False,0,2,1,-11,16,18,6.0,13.0,27,False,False,3,True,True,True,9.666666666666666,-3.6666666666666665,p,wp,0,No-violate
748,748,11,False,False,0,7,4,-18,22,85,7.7272727272727275,10.0,40,True,False,10,True,True,True,10.454545454545455,-2.727272727272727,p,wp,0,No-violate
749,749,14,False,False,0,6,8,-26,19,-19,-1.3571428571428572,-3.0,45,True,False,11,True,True,True,5.0,-6.357142857142857,n,wn,1,Violate
750,750,5,False,False,0,2,3,-22,17,-17,-3.4,-11.0,39,False,False,5,True,True,True,6.2,-9.6,n,wn,1,Violate
751,751,7,False,True,1,1,5,-22,11,-49,-7.0,-7.0,33,False,False,7,True,True,True,1.5714285714285714,-8.571428571428571,n,wn,1,Violate
752,752,12,False,False,0,5,7,-18,17,9,0.75,-3.0,35,True,False,10,True,True,True,6.0,-5.25,n,wp,0,No-violate
753,753,6,False,True,1,4,1,-4,23,36,6.0,2.0,27,False,False,6,True,True,True,6.666666666666667,-0.6666666666666666,p,wp,0,No-violate
754,754,8,False,False,0,3,5,-19,13,-42,-5.25,-7.5,32,True,False,7,True,True,True,2.625,-7.875,n,wn,1,Violate
755,755,5,False,False,0,1,4,-25,8,-49,-9.8,-10.0,33,False,False,5,True,True,True,1.6,-11.4,n,wn,1,Violate
756,756,10,False,False,0,2,8,-27,15,-119,-11.9,-18.5,42,True,False,8,True,True,True,2.3,-14.2,n,wn,1,Violate
757,757,3,False,False,0,2,1,-4,11,13,4.333333333333333,6.0,15,False,False,3,True,True,True,5.666666666666667,-1.3333333333333333,p,wp,0,No-violate
758,758,3,False,False,0,2,1,-7,24,40,13.333333333333334,23.0,31,False,False,3,True,True,True,15.666666666666666,-2.3333333333333335,p,wp,0,No-violate
759,759,7,False,False,0,5,2,-6,15,34,4.857142857142857,3.0,21,True,False,6,True,True,True,6.0,-1.1428571428571428,p,wp,0,No-violate
760,760,13,False,True,1,7,5,-15,24,68,5.230769230769231,7.0,39,True,False,12,True,True,True,8.76923076923077,-3.5384615384615383,p,wp,0,No-violate
761,761,3,False,False,0,2,1,-29,20,-1,-0.3333333333333333,8.0,49,False,False,3,True,True,True,9.333333333333334,-9.666666666666666,p,wn,1,Violate
762,762,5,False,False,0,1,4,-24,7,-67,-13.4,-20.0,31,False,False,5,True,True,True,1.4,-14.8,n,wn,1,Violate
763,763,12,False,True,1,4,7,-23,15,-81,-6.75,-9.0,38,True,False,11,True,True,True,2.4166666666666665,-9.166666666666666,n,wn,1,Violate
764,764,11,False,False,0,5,6,-32,19,-64,-5.818181818181818,-3.0,51,True,False,10,True,True,True,4.181818181818182,-10.0,n,wn,1,Violate
765,765,11,False,False,0,6,5,-26,23,-17,-1.5454545454545454,2.0,49,False,False,11,True,True,True,7.0,-8.545454545454545,p,wn,1,Violate
766,766,4,False,False,0,1,3,-20,15,-26,-6.5,-10.5,35,False,False,4,True,True,True,3.75,-10.25,n,wn,1,Violate
767,767,12,False,True,1,6,5,-13,14,7,0.5833333333333334,2.0,27,True,False,10,True,True,True,4.333333333333333,-3.75,p,wp,0,No-violate
768,768,2,False,False,0,1,1,-7,12,5,2.5,2.5,19,False,False,2,True,True,True,6.0,-3.5,e,wp,0,No-violate
769,769,8,False,False,0,1,7,-33,5,-108,-13.5,-10.0,38,True,False,7,False,True,True,0.625,-14.125,n,wn,1,Violate
770,770,1,False,False,0,1,0,11,11,11,11.0,11.0,0,False,True,1,False,True,True,11.0,0.0,p,wp,0,No-violate
771,771,11,False,False,0,5,6,-20,18,9,0.8181818181818182,-5.0,38,True,False,10,True,True,True,7.090909090909091,-6.2727272727272725,n,wp,0,No-violate
772,772,2,False,False,0,0,2,-20,-13,-33,-16.5,-16.5,7,False,False,2,True,True,True,0.0,-16.5,n,wn,1,Violate
773,773,1,False,False,0,0,1,-24,-24,-24,-24.0,-24.0,0,False,True,1,True,False,True,0.0,-24.0,n,wn,1,Violate
774,774,8,False,False,0,6,2,-19,22,40,5.0,9.5,41,False,False,8,True,True,True,9.625,-4.625,p,wp,0,No-violate
775,775,4,False,True,1,3,0,0,27,43,10.75,8.0,27,False,True,4,True,True,True,10.75,0.0,p,wp,0,No-violate
776,776,12,False,False,0,3,9,-31,18,-179,-14.916666666666666,-17.5,49,True,False,11,True,True,True,2.4166666666666665,-17.333333333333332,n,wn,1,Violate
777,777,5,False,False,0,4,1,-9,28,56,11.2,14.0,37,False,False,5,True,True,True,13.0,-1.8,p,wp,0,No-violate
778,778,8,False,False,0,1,7,-15,7,-46,-5.75,-4.0,22,True,False,6,True,True,True,0.875,-6.625,n,wn,1,Violate
779,779,14,False,False,0,10,4,-15,33,121,8.642857142857142,9.5,48,True,False,12,True,True,True,11.714285714285714,-3.0714285714285716,p,wp,0,No-violate
780,780,5,False,False,0,3,2,-10,30,63,12.6,21.0,40,False,False,5,True,True,True,15.6,-3.0,p,wp,0,No-violate
781,781,13,False,False,0,6,7,-15,15,-17,-1.3076923076923077,-2.0,30,True,False,10,True,True,True,4.076923076923077,-5.384615384615385,n,wn,1,Violate
782,782,13,False,True,1,8,4,-22,17,-1,-0.07692307692307693,5.0,39,True,False,11,True,True,True,5.615384615384615,-5.6923076923076925,p,wn,1,Violate
783,783,1,False,False,0,1,0,15,15,15,15.0,15.0,0,False,True,1,False,True,True,15.0,0.0,p,wp,0,No-violate
784,784,6,False,False,0,3,3,-24,14,-23,-3.8333333333333335,-3.5,38,False,False,6,True,True,True,6.0,-9.833333333333334,e,wn,1,Violate
785,785,13,False,False,0,4,9,-24,25,-76,-5.846153846153846,-10.0,49,True,False,11,True,True,True,5.076923076923077,-10.923076923076923,n,wn,1,Violate
786,786,7,False,False,0,1,6,-19,10,-61,-8.714285714285714,-7.0,29,True,False,5,True,True,True,1.4285714285714286,-10.142857142857142,n,wn,1,Violate
787,787,12,False,False,0,7,5,-23,22,35,2.9166666666666665,4.0,45,True,False,11,True,True,True,6.833333333333333,-3.9166666666666665,p,wp,0,No-violate
788,788,14,False,False,0,5,9,-26,16,-105,-7.5,-8.5,42,True,False,13,True,True,True,2.857142857142857,-10.357142857142858,n,wn,1,Violate
