,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
437,"[-25, 13, 23, 12, 11, 9, 8, 8, 5]","[11, 5, 8, 23, 8, 12, -25, 13, 9]","[-23, 15, 25, 14, 13, 11, 10, 10, 7]","[-50, 26, 46, 24, 22, 18, 16, 16, 10]","[-0.04, 0.07692307692307693, 0.043478260869565216, 0.08333333333333333, 0.09090909090909091, 0.1111111111111111, 0.125, 0.125, 0.2]","[-25, 13, 23, 12, 2, 11, 9, 8, 8, 5]","[-25, 13, 23, 12, 11, 9, 8, 8]","[-2.6056134143105316, 0.4778460586797861, 1.2892827620982907, 0.39670238833793564, 0.31555871799608515, 0.15327137731238424, 0.07212770697053378, 0.07212770697053378, -0.17130330405501762]","[0.31555871799608515, -0.17130330405501762, 0.07212770697053378, 1.2892827620982907, 0.07212770697053378, 0.39670238833793564, -2.6056134143105316, 0.4778460586797861, 0.15327137731238424]","[-2.6056134143105316, 0.4778460586797861, 1.2892827620982907, 0.39670238833793564, 0.31555871799608515, 0.15327137731238424, 0.07212770697053378, 0.07212770697053378, -0.17130330405501762]","[-2.6056134143105316, 0.4778460586797861, 1.2892827620982907, 0.39670238833793564, 0.31555871799608515, 0.15327137731238424, 0.07212770697053378, 0.07212770697053378, -0.17130330405501762]","[-2.117007198853405, -0.22227300645917875, -0.764245029455239, -0.11839503538493402, 0.004369839520991821, 0.331742839270127, 0.5568117765976576, 0.5568117765976576, 1.7721840381663225]","[-2.6798914496333954, 0.5427628252422068, 1.3908297396831546, 0.4579561337981119, -0.390110780642836, 0.37314944235401715, 0.20353605946582753, 0.11872936802173274, 0.11872936802173274, -0.13569070631055163]","[-2.4813392585120138, 0.43112072059089046, 1.197557557196918, 0.3544770369302877, 0.27783335326968495, 0.12454598594847946, 0.047902302287876716, 0.047902302287876716]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
438,"[28, 18, -24, -13, 2, -13]","[28, -13, 2, 18, -24, -13]","[30, 20, -22, -11, 4, -11]","[56, 36, -48, -26, 4, -26]","[0.03571428571428571, 0.05555555555555555, -0.041666666666666664, -0.07692307692307693, 0.5, -0.07692307692307693]","[28, 18, 2, -24, -13, 2, -13]","[28, 18, -24, -13, 2]","[1.5421443992880275, 0.9978581407157825, -1.2881441452876465, -0.689429260858177, 0.1270001270001905, -0.689429260858177]","[1.5421443992880275, -0.689429260858177, 0.1270001270001905, 0.9978581407157825, -1.2881441452876465, -0.689429260858177]","[1.5421443992880275, 0.9978581407157825, -1.2881441452876465, -0.689429260858177, 0.12700012700019048, -0.689429260858177]","[1.5421443992880275, 0.9978581407157825, -1.2881441452876465, -0.689429260858177, 0.1270001270001905, -0.689429260858177]","[-0.1506533064912728, -0.05182271013871367, -0.5360926322662534, -0.7117069996311853, 2.1619826481586104, -0.7117069996311853]","[1.6442166146411696, 1.0569963951264663, 0.11744404390294069, -1.4093285268352882, -0.7633862853691145, 0.11744404390294069, -0.7633862853691145]","[1.3475570796568201, 0.8252481340534015, -1.3684494374809568, -0.7939095973171962, -0.010446178912068381]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
439,"[-16, 8, -14, -21]","[-14, -16, -21, 8]","[-14, 10, -12, -19]","[-32, 16, -28, -42]","[-0.0625, 0.125, -0.07142857142857142, -0.047619047619047616]","[-16, 8, 2, -14, -21]","[-16, 8, -21]","[-0.4720591256293478, 1.6859254486762423, -0.2922270777705486, -0.9216392452763458]","[-0.2922270777705486, -0.4720591256293478, -0.9216392452763458, 1.6859254486762423]","[-0.4720591256293478, 1.6859254486762423, -0.2922270777705486, -0.9216392452763458]","[-0.4720591256293478, 1.6859254486762423, -0.2922270777705486, -0.9216392452763458]","[-0.5987033867556059, 1.7224235895892046, -0.7092332427720254, -0.41448696006157326]","[-0.6977648602904004, 1.449203940603139, 0.9124617403797541, -0.5188507935492721, -1.1450500271432211]","[-0.5003466204922372, 1.3957037308467666, -0.8953571103545297]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
440,[12],[12],[14],[24],[0.08333333333333333],"[12, 2]",[],error,error,error,error,error,"[1.0, -1.0]",error,error,error,error,error,Violate,error,error,error,error,error,1,error
441,"[30, 15, -8, -10, -4]","[-10, 15, -8, -4, 30]","[32, 17, -6, -8, -2]","[60, 30, -16, -20, -8]","[0.03333333333333333, 0.06666666666666667, -0.125, -0.1, -0.25]","[30, 15, -8, 2, -10, -4]","[30, -8, -10, -4]","[1.6401097442901627, 0.671540997662114, -0.8135977471675611, -0.9427402467179676, -0.555312748066748]","[-0.9427402467179677, 0.6715409976621141, -0.8135977471675612, -0.5553127480667481, 1.6401097442901629]","[1.6401097442901627, 0.671540997662114, -0.8135977471675611, -0.9427402467179676, -0.555312748066748]","[1.6401097442901627, 0.671540997662114, -0.8135977471675611, -0.9427402467179676, -0.555312748066748]","[0.9461115783268208, 1.2372228331966117, -0.43666688230468653, -0.21833344115234332, -1.5283340880664027]","[1.8230248380384542, 0.7644942869193517, -0.858585891463272, -0.15289885738387038, -0.9997232982791524, -0.5763110778315114]","[1.7167901505579044, -0.6131393394849658, -0.735767207381959, -0.3678836036909795]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
442,"[-6, 17, 28, -7, 7, 18, 19, 21]","[18, 17, -7, -6, 19, 28, 7, 21]","[-4, 19, 30, -5, 9, 20, 21, 23]","[-12, 34, 56, -14, 14, 36, 38, 42]","[-0.16666666666666666, 0.058823529411764705, 0.03571428571428571, -0.14285714285714285, 0.14285714285714285, 0.05555555555555555, 0.05263157894736842, 0.047619047619047616]","[-6, 17, 2, 28, -7, 7, 18, 19, 21]","[-6, 17, -7, 7, 18, 19, 21]","[-1.5072309055686333, 0.40539314011846, 1.3201263793601132, -1.59038847277242, -0.4261825319194067, 0.48855070732224665, 0.5717082745260333, 0.7380234089336066]","[0.48855070732224665, 0.40539314011846, -1.59038847277242, -1.5072309055686333, 0.5717082745260333, 1.3201263793601132, -0.4261825319194067, 0.7380234089336066]","[-1.5072309055686333, 0.40539314011846, 1.3201263793601132, -1.59038847277242, -0.4261825319194067, 0.48855070732224665, 0.5717082745260333, 0.7380234089336066]","[-1.5072309055686333, 0.40539314011846, 1.3201263793601132, -1.59038847277242, -0.4261825319194067, 0.48855070732224665, 0.5717082745260333, 0.7380234089336066]","[-1.7648918597818979, 0.4818989183200072, 0.25163775162012253, -1.5276530819698957, 1.3192122517741331, 0.4493367331301245, 0.4202021463812821, 0.37025714052612374]","[-1.4436532185343596, 0.5095246653650681, -0.7642869980476021, 1.4436532185343596, -1.5285739960952043, -0.3396831102433787, 0.5944454429259128, 0.6793662204867574, 0.8492077756084468]","[-1.4233108855812704, 0.6411310295411128, -1.5130692297170263, -0.2564524118164452, 0.7308893736768686, 0.8206477178126244, 1.000164406084136]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
443,"[-9, 2, 2, -19, 6, -18, 14, 12, 14, 0, 12, 8, 2, 9]","[0, -9, 9, 6, -18, 2, 12, 14, 14, 2, 8, 12, 2, -19]","[-7, 4, 4, -17, 8, -16, 16, 14, 16, 2, 14, 10, 4, 11]","[-18, 4, 4, -38, 12, -36, 28, 24, 28, 0, 24, 16, 4, 18]","[-0.1111111111111111, 0.5, 0.5, -0.05263157894736842, 0.16666666666666666, -0.05555555555555555, 0.07142857142857142, 0.08333333333333333, 0.07142857142857142, 'ZeroDivisionError', 0.08333333333333333, 0.125, 0.5, 0.1111111111111111]","[-9, 2, 2, 2, -19, 6, -18, 14, 12, 14, 0, 12, 8, 2, 9]","[2, 2, -19, 6, -18, 14, 12, 14, 0, 12, 8, 2, 9]","[-1.0924107575878164, -0.04749611989512245, -0.04749611989512245, -2.0423331554902653, 0.3324728392658572, -1.9473409157000205, 1.0924107575878164, 0.9024262780073267, 1.0924107575878164, -0.23748059947561226, 0.9024262780073267, 0.5224573188463469, -0.04749611989512245, 0.6174495586365919]","[-0.23748059947561226, -1.0924107575878164, 0.6174495586365919, 0.3324728392658572, -1.9473409157000205, -0.04749611989512245, 0.9024262780073267, 1.0924107575878164, 1.0924107575878164, -0.04749611989512245, 0.5224573188463469, 0.9024262780073267, -0.04749611989512245, -2.0423331554902653]","[-1.0924107575878164, -0.04749611989512245, -0.04749611989512245, -2.0423331554902653, 0.3324728392658572, -1.9473409157000205, 1.0924107575878164, 0.9024262780073267, 1.0924107575878164, -0.23748059947561226, 0.9024262780073267, 0.5224573188463469, -0.04749611989512245, 0.6174495586365919]","[-1.0924107575878164, -0.04749611989512245, -0.04749611989512245, -2.0423331554902653, 0.3324728392658572, -1.9473409157000205, 1.0924107575878164, 0.9024262780073267, 1.0924107575878164, -0.23748059947561226, 0.9024262780073267, 0.5224573188463469, -0.04749611989512245, 0.6174495586365919]",error,"[-1.1273902449429423, -0.04588216113139882, -0.04588216113139882, -0.04588216113139882, -2.1105794120443453, 0.3473935057091624, -2.012260495334205, 1.133944839390285, 0.9373070059700043, 1.133944839390285, -0.24251999455167944, 0.9373070059700043, 0.544031339129443, -0.04588216113139882, 0.6423502558395834]","[-0.13299443774709982, -0.13299443774709982, -2.1500767435781136, 0.2512117157445219, -2.054025205205208, 1.0196240227277653, 0.8275209459819545, 1.0196240227277653, -0.3250975144929107, 0.8275209459819545, 0.44331479249033273, -0.13299443774709982, 0.5393663308632382]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
444,[25],[25],[27],[50],[0.04],"[2, 25]",[],error,error,error,error,error,"[-1.0, 1.0]",error,error,error,error,error,Violate,error,error,error,error,error,1,error
445,"[-19, -12, -8, -10, -7, -17]","[-17, -8, -19, -7, -12, -10]","[-17, -10, -6, -8, -5, -15]","[-38, -24, -16, -20, -14, -34]","[-0.05263157894736842, -0.08333333333333333, -0.125, -0.1, -0.14285714285714285, -0.058823529411764705]","[-19, 2, -12, -8, -10, -7, -17]","[-12, -8, -10, -7, -17]","[-1.5354620668599335, 0.037450294313656776, 0.9362573578414226, 0.4868538260775397, 1.160959123723364, -1.0860585350960505]","[-1.0860585350960505, 0.9362573578414226, -1.5354620668599335, 1.160959123723364, 0.037450294313656776, 0.4868538260775397]","[-1.5354620668599335, 0.037450294313656776, 0.9362573578414226, 0.4868538260775397, 1.160959123723364, -1.0860585350960505]","[-1.5354620668599335, 0.037450294313656776, 0.9362573578414226, 0.4868538260775397, 1.160959123723364, -1.0860585350960505]","[1.2552077203103482, 0.3185386867449271, -0.9526550016652876, -0.18993878861915905, -1.4974522966982364, 1.066299679927406]","[-1.3740508422516025, 1.8837793805062288, -0.28810743466565863, 0.3324316553834521, 0.022162110358896734, 0.4875664278957298, -1.063781297227047]","[-0.33859958878986, 0.7900657071763407, 0.22573305919324035, 1.0722320311678908, -1.749431208747611]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
446,"[0, 7, 4, -5, 2, 12, -9, -14, -14, -19, -21]","[0, -21, 12, -14, 4, 7, -19, -14, -5, 2, -9]","[2, 9, 6, -3, 4, 14, -7, -12, -12, -17, -19]","[0, 14, 8, -10, 4, 24, -18, -28, -28, -38, -42]","['ZeroDivisionError', 0.14285714285714285, 0.25, -0.2, 0.5, 0.08333333333333333, -0.1111111111111111, -0.07142857142857142, -0.07142857142857142, -0.05263157894736842, -0.047619047619047616]","[0, 7, 4, -5, 2, 12, -9, -14, -14, 2, -19, -21]","[7, 4, -5, 2, 12, -9, -14, -14, -19, -21]","[0.4925152795420161, 1.1578429378707047, 0.8727025128726953, 0.01728123787866722, 0.6826088962073558, 1.6330769795340534, -0.3629059954520119, -0.8381400371153609, -0.8381400371153609, -1.3133740787787098, -1.5034676954440493]","[0.4925152795420161, -1.5034676954440493, 1.6330769795340534, -0.8381400371153609, 0.8727025128726953, 1.1578429378707047, -1.3133740787787098, -0.8381400371153609, 0.01728123787866722, 0.6826088962073558, -0.3629059954520119]","[0.4925152795420161, 1.1578429378707047, 0.8727025128726953, 0.01728123787866722, 0.6826088962073558, 1.6330769795340534, -0.3629059954520119, -0.8381400371153609, -0.8381400371153609, -1.3133740787787098, -1.5034676954440493]","[0.4925152795420161, 1.1578429378707047, 0.8727025128726953, 0.01728123787866722, 0.6826088962073558, 1.6330769795340534, -0.3629059954520119, -0.8381400371153609, -0.8381400371153609, -1.3133740787787098, -1.5034676954440493]",error,"[0.4464173951336465, 1.1282185077013973, 0.836018030886647, -0.040583399557604254, 0.6412177130101467, 1.6152193023926482, -0.43018403531060484, -0.9171848300018557, -0.9171848300018557, 0.6412177130101467, -1.4041856246931064, -1.5989859425696067]","[1.1651376146788992, 0.889908256880734, 0.06422018348623856, 0.706422018348624, 1.6238532110091746, -0.30275229357798167, -0.7614678899082571, -0.7614678899082571, -1.2201834862385323, -1.4036697247706424]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
447,"[-2, 10, 4, 10, -7, 8, -12, -7, -1, -8, -11, -6]","[8, -11, 10, -1, -12, 4, -8, -6, -7, 10, -7, -2]","[0, 12, 6, 12, -5, 10, -10, -5, 1, -6, -9, -4]","[-4, 20, 8, 20, -14, 16, -24, -14, -2, -16, -22, -12]","[-0.5, 0.1, 0.25, 0.1, -0.14285714285714285, 0.125, -0.08333333333333333, -0.14285714285714285, -1.0, -0.125, -0.09090909090909091, -0.16666666666666666]","[-2, 10, 4, 10, 2, -7, 8, -12, -7, -1, -8, -11, -6]","[-2, 10, 4, 10, -7, 8, -12, -7, -1, -8, -11]","[-0.021703261485649133, 1.5409315654810878, 0.7596141519977193, 1.5409315654810878, -0.6728011060551229, 1.2804924276532983, -1.3238989506245964, -0.6728011060551229, 0.10851630742824561, -0.8030206749690176, -1.1936793817107016, -0.5425815371412281]","[1.2804924276532983, -1.1936793817107016, 1.5409315654810878, 0.10851630742824561, -1.3238989506245964, 0.7596141519977193, -0.8030206749690176, -0.5425815371412281, -0.6728011060551229, 1.5409315654810878, -0.6728011060551229, -0.021703261485649133]","[-0.021703261485649123, 1.5409315654810878, 0.7596141519977193, 1.5409315654810878, -0.6728011060551229, 1.2804924276532983, -1.3238989506245964, -0.6728011060551229, 0.10851630742824563, -0.8030206749690176, -1.1936793817107016, -0.5425815371412281]","[-0.021703261485649133, 1.5409315654810878, 0.7596141519977193, 1.5409315654810878, -0.6728011060551229, 1.2804924276532983, -1.3238989506245964, -0.6728011060551229, 0.10851630742824561, -0.8030206749690176, -1.1936793817107016, -0.5425815371412281]","[-1.1330492632481324, 0.7538912941107279, 1.2256264334504428, 0.7538912941107279, -0.009870360058334575, 0.8325138173340135, 0.17732612380663168, -0.009870360058334575, -2.705499727713849, 0.046288585101155286, 0.15350111676927233, -0.08474895360432108]","[-0.061964428857902064, 1.549110721447552, 0.743573146294825, 1.549110721447552, 0.4750606212439159, -0.7332457414851746, 1.2805981963966429, -1.404527054112447, -0.7332457414851746, 0.07229183366755243, -0.867502004010629, -1.2702707915869926, -0.5989894789597201]","[-0.06893364882889845, 1.4476066254068676, 0.6893364882889845, 1.4476066254068676, -0.7008254297604675, 1.1948499130342398, -1.3327172106920366, -0.7008254297604675, 0.05744470735741538, -0.8272037859467813, -1.2063388545057228]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
448,"[4, 15, 23, -24, 31, 14, -16, -2]","[-24, 23, 31, 14, -2, 15, 4, -16]","[6, 17, 25, -22, 33, 16, -14, 0]","[8, 30, 46, -48, 62, 28, -32, -4]","[0.25, 0.06666666666666667, 0.043478260869565216, -0.041666666666666664, 0.03225806451612903, 0.07142857142857142, -0.0625, -0.5]","[4, 15, 2, 23, -24, 31, 14, -16, -2]","[4, 23, -24, 31, 14, -16, -2]","[-0.09174286796477159, 0.5292857767198361, 0.9809429728540962, -1.672543054434682, 1.4326001689883563, 0.4728286272030536, -1.2208858583004218, -0.43048576506546665]","[-1.672543054434682, 0.9809429728540962, 1.4326001689883563, 0.4728286272030536, -0.43048576506546665, 0.5292857767198361, -0.09174286796477159, -1.2208858583004218]","[-0.09174286796477159, 0.5292857767198361, 0.9809429728540962, -1.672543054434682, 1.4326001689883563, 0.4728286272030536, -1.2208858583004218, -0.43048576506546665]","[-0.09174286796477159, 0.5292857767198361, 0.9809429728540962, -1.672543054434682, 1.4326001689883563, 0.4728286272030536, -1.2208858583004218, -0.43048576506546665]","[1.3209769894296597, 0.41577625009382463, 0.30128445697624867, -0.11911509587735059, 0.24588520224193772, 0.4392879576090411, -0.22197881625642277, -2.382116944216938]","[-0.07301921503027793, 0.5841537202422235, -0.1925052032616418, 1.0620976731676788, -1.7458230502693721, 1.5400416260931344, 0.5244107261265415, -1.2678790973439165, -0.43147717972436955]","[-0.01540011442327524, 1.008707494724529, -1.5246113279042495, 1.4399106985762358, 0.5236038903913585, -1.0934081240525426, -0.33880251731205546]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
449,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
450,"[-20, 28, 7, 29]","[29, 28, 7, -20]","[-18, 30, 9, 31]","[-40, 56, 14, 58]","[-0.05, 0.03571428571428571, 0.14285714285714285, 0.034482758620689655]","[-20, 28, 7, 2, 29]","[28, 7, 29]","[-1.5548665739841094, 0.8526687663783826, -0.20062794503020767, 0.9028257526359346]","[0.9028257526359346, 0.8526687663783826, -0.20062794503020767, -1.5548665739841094]","[-1.5548665739841094, 0.8526687663783826, -0.20062794503020767, 0.9028257526359346]","[-1.5548665739841094, 0.8526687663783826, -0.20062794503020767, 0.9028257526359346]","[-1.3265333301102011, -0.0737962910916123, 1.4921250076816235, -0.09179538647981039]","[-1.6050741392554573, 1.0334038978768014, -0.12093024336856183, -0.39577170556983876, 1.0883721903170567]","[0.657240779900775, -1.413067676786666, 0.7558268968858912]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
451,"[-5, -3, 14, -14, -7, 26, -3, -4, -13, 1, -25, -17, 11, -23]","[11, -3, -17, -14, -4, -7, -5, -25, -3, -23, 26, -13, 1, 14]","[-3, -1, 16, -12, -5, 28, -1, -2, -11, 3, -23, -15, 13, -21]","[-10, -6, 28, -28, -14, 52, -6, -8, -26, 2, -50, -34, 22, -46]","[-0.2, -0.3333333333333333, 0.07142857142857142, -0.07142857142857142, -0.14285714285714285, 0.038461538461538464, -0.3333333333333333, -0.25, -0.07692307692307693, 1.0, -0.04, -0.058823529411764705, 0.09090909090909091, -0.043478260869565216]","[-5, -3, 14, -14, -7, 2, 26, -3, -4, -13, 1, -25, -17, 11, -23]","[-5, -3, 14, -14, -7, 26, -3, -4, -13, -25, -17, 11, -23]","[-0.04164859394117247, 0.10412148485293124, 1.343167154602813, -0.6976139485146392, -0.18741867273527618, 2.2177876273674353, 0.10412148485293124, 0.031236445455879388, -0.6247289091175874, 0.39566164244113866, -1.4993493818822095, -0.9162690667057948, 1.1245120364116572, -1.3535793030881058]","[1.1245120364116572, 0.10412148485293123, -0.9162690667057947, -0.6976139485146391, 0.03123644545587938, -0.18741867273527615, -0.041648593941172464, -1.4993493818822092, 0.10412148485293123, -1.3535793030881056, 2.217787627367435, -0.6247289091175873, 0.3956616424411386, 1.3431671546028128]","[-0.041648593941172506, 0.10412148485293121, 1.3431671546028128, -0.6976139485146392, -0.1874186727352762, 2.217787627367435, 0.10412148485293121, 0.031236445455879353, -0.6247289091175874, 0.39566164244113866, -1.4993493818822097, -0.9162690667057948, 1.1245120364116572, -1.353579303088106]","[-0.04164859394117247, 0.10412148485293124, 1.343167154602813, -0.6976139485146392, -0.18741867273527618, 2.2177876273674353, 0.10412148485293124, 0.031236445455879388, -0.6247289091175874, 0.39566164244113866, -1.4993493818822095, -0.9162690667057948, 1.1245120364116572, -1.3535793030881058]","[-0.5597248284687679, -0.9860736084924583, 0.3081994737223161, -0.14860279058878073, -0.37700392274432915, 0.20278356657360144, -0.9860736084924583, -0.7196056209776518, -0.16617210844689986, 3.2774141917444455, -0.048106292440339427, -0.10829670844368396, 0.3704906915829202, -0.05922843452791395]","[-0.07489708720905572, 0.07489708720905572, 1.348147569763003, -0.7489708720905571, -0.22469126162716715, 0.4493825232543343, 2.2469126162716715, 0.07489708720905572, 0.0, -0.6740737848815015, 0.37448543604527856, -1.57283883139017, -0.9736621337177243, 1.1234563081358357, -1.4230446569720585]","[-0.01087084965641707, 0.13045019587700454, 1.3316790829110883, -0.6468155545568142, -0.15219189518983867, 2.179605356111618, 0.13045019587700454, 0.059789673110293734, -0.5761550317901034, -1.4240813049906331, -0.8587971228569466, 1.1196975146109558, -1.2827602594572114]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
